competitionCode,homeShortName,awayShortName,matchday,kickoffAt,status,homeScore,awayScore,homeTries,awayTries
TOP14,BAY,RAC,20110930,2011-09-30T18:00:00,FINISHED,27,23,,
TOP14,BAY,RAC,20110402,2011-04-02T12:30:00,FINISHED,26,16,,
TOP14,RAC,BAY,20101022,2010-10-22T18:45:00,FINISHED,15,9,,
TOP14,BAY,RAC,20091230,2009-12-30T18:00:00,FINISHED,19,23,,
TOP14,RAC,BAY,20090829,2009-08-29T14:00:00,FINISHED,18,9,,
TOP14,TOL,BAY,20260425,2026-04-25T14:35:00,FINISHED,52,26,,
TOP14,BAY,TOL,20250928,2025-09-28T19:05:00,FINISHED,35,32,,
TOP14,BAY,TOL,20250607,2025-06-07T19:05:00,FINISHED,18,10,,
TOP14,TOL,BAY,20241123,2024-11-23T13:30:00,FINISHED,39,19,,
TOP14,BAY,TOL,20240331,2024-03-31T19:05:00,FINISHED,10,46,,
TOP14,TOL,BAY,20230826,2023-08-26T19:00:00,FINISHED,19,14,,
TOP14,BAY,TOL,20221231,2022-12-31T14:00:00,FINISHED,23,18,,
TOP14,TOL,BAY,20220903,2022-09-03T15:00:00,FINISHED,40,25,,
TOP14,TOL,BAY,20210226,2021-02-26T19:45:00,FINISHED,14,16,,
TOP14,BAY,TOL,20201121,2020-11-21T17:15:00,FINISHED,35,29,,
TOP14,TOL,BAY,20200118,2020-01-18T20:00:00,FINISHED,50,6,,
TOP14,BAY,TOL,20191115,2019-11-15T19:45:00,FINISHED,13,20,,
TOP14,TOL,BAY,20191019,2019-10-19T16:00:00,FINISHED,20,9,,
TOP14,TOL,BAY,20170311,2017-03-11T17:30:00,FINISHED,82,14,,
TOP14,BAY,TOL,20160821,2016-08-21T16:15:00,FINISHED,28,23,,
TOP14,TOL,BAY,20150130,2015-01-30T19:45:00,FINISHED,24,17,,
TOP14,BAY,TOL,20140815,2014-08-15T18:45:00,FINISHED,15,29,,
TOP14,BAY,TOL,20140223,2014-02-23T16:05:00,FINISHED,9,15,,
TOP14,TOL,BAY,20130921,2013-09-21T16:30:00,FINISHED,18,12,,
TOP14,BAY,TOL,20130323,2013-03-23T14:00:00,FINISHED,33,28,,
TOP14,TOL,BAY,20121027,2012-10-27T16:30:00,FINISHED,59,0,,
TOP14,TOL,BAY,20120128,2012-01-28T13:15:00,FINISHED,50,10,,
TOP14,BAY,TOL,20110909,2011-09-09T18:00:00,FINISHED,12,12,,
TOP14,BAY,TOL,20101229,2010-12-29T18:00:00,FINISHED,20,9,,
TOP14,TOL,BAY,20100813,2010-08-13T17:00:00,FINISHED,22,26,,
TOP14,TOL,BAY,20100403,2010-04-03T12:30:00,FINISHED,31,13,,
TOP14,BAY,TOL,20091031,2009-10-31T13:30:00,FINISHED,8,14,,
TOP14,TOL,BAY,20090307,2009-03-07T19:35:00,FINISHED,3,3,,
TOP14,BAY,TOL,20080927,2008-09-27T18:30:00,FINISHED,19,15,,
TOP14,TOU,BAY,20260131,2026-01-31T20:00:00,FINISHED,31,10,,
TOP14,BAY,TOU,20251005,2025-10-05T19:05:00,FINISHED,40,26,,
TOP14,TOU,BAY,20250620,2025-06-20T19:05:00,FINISHED,32,25,,
TOP14,TOU,BAY,20250222,2025-02-22T20:05:00,FINISHED,41,6,,
TOP14,BAY,TOU,20241103,2024-11-03T20:05:00,FINISHED,12,8,,
TOP14,TOU,BAY,20240203,2024-02-03T20:05:00,FINISHED,46,26,,
TOP14,BAY,TOU,20230818,2023-08-18T19:05:00,FINISHED,26,7,,
TOP14,TOU,BAY,20230204,2023-02-04T14:00:00,FINISHED,21,16,,
TOP14,BAY,TOU,20221029,2022-10-29T19:05:00,FINISHED,26,22,,
TOP14,TOU,BAY,20210515,2021-05-15T15:00:00,FINISHED,28,32,,
TOP14,BAY,TOU,20201205,2020-12-05T17:15:00,FINISHED,20,24,,
TOP14,BAY,TOU,20200229,2020-02-29T17:00:00,FINISHED,20,10,,
TOP14,TOU,BAY,20191201,2019-12-01T15:50:00,FINISHED,45,10,,
TOP14,TOU,BAY,20170506,2017-05-06T18:45:00,FINISHED,40,12,,
TOP14,BAY,TOU,20161120,2016-11-20T15:15:00,FINISHED,16,13,,
TOP14,TOU,BAY,20150411,2015-04-11T13:00:00,FINISHED,20,17,,
TOP14,BAY,TOU,20140926,2014-09-26T18:45:00,FINISHED,35,19,,
TOP14,BAY,TOU,20131229,2013-12-29T18:00:00,FINISHED,21,13,,
TOP14,TOU,BAY,20130824,2013-08-24T16:30:00,FINISHED,40,3,,
TOP14,TOU,BAY,20130223,2013-02-23T14:00:00,FINISHED,42,6,,
TOP14,BAY,TOU,20120921,2012-09-21T18:50:00,FINISHED,6,35,,
TOP14,TOU,BAY,20111230,2011-12-30T20:00:00,FINISHED,30,15,,
TOP14,BAY,TOU,20110826,2011-08-26T16:45:00,FINISHED,18,13,,
TOP14,BAY,TOU,20110305,2011-03-05T15:25:00,FINISHED,19,13,,
TOP14,TOU,BAY,20100917,2010-09-17T18:45:00,FINISHED,29,20,,
TOP14,BAY,TOU,20100103,2010-01-03T19:45:00,FINISHED,13,15,,
TOP14,TOU,BAY,20090902,2009-09-02T17:30:00,FINISHED,21,17,,
TOP14,BAY,TOU,20090509,2009-05-09T12:30:00,FINISHED,9,12,,
TOP14,TOU,BAY,20081128,2008-11-28T19:35:00,FINISHED,32,11,,
TOP14,BAY,UBB,20260509,2026-05-09T14:35:00,FINISHED,38,40,,
TOP14,UBB,BAY,20251025,2025-10-25T19:00:00,FINISHED,41,12,,
TOP14,BAY,UBB,20250215,2025-02-15T13:30:00,FINISHED,36,32,,
TOP14,UBB,BAY,20241005,2024-10-05T14:30:00,FINISHED,30,27,,
TOP14,BAY,UBB,20240427,2024-04-27T15:00:00,FINISHED,15,34,,
TOP14,UBB,BAY,20240106,2024-01-06T16:00:00,FINISHED,24,23,,
TOP14,UBB,BAY,20230107,2023-01-07T14:00:00,FINISHED,23,15,,
TOP14,BAY,UBB,20220924,2022-09-24T15:00:00,FINISHED,20,15,,
TOP14,BAY,UBB,20210508,2021-05-08T15:45:00,FINISHED,22,47,,
TOP14,UBB,BAY,20201107,2020-11-07T17:15:00,FINISHED,43,19,,
TOP14,UBB,BAY,20200104,2020-01-04T19:45:00,FINISHED,22,3,,
TOP14,BAY,UBB,20170318,2017-03-18T17:30:00,FINISHED,24,20,,
TOP14,UBB,BAY,20160910,2016-09-10T16:30:00,FINISHED,40,20,,
TOP14,UBB,BAY,20150516,2015-05-16T13:00:00,FINISHED,38,20,,
TOP14,BAY,UBB,20141220,2014-12-20T17:30:00,FINISHED,15,12,,
TOP14,BAY,UBB,20140322,2014-03-22T17:30:00,FINISHED,22,23,,
TOP14,UBB,BAY,20131005,2013-10-05T16:30:00,FINISHED,34,6,,
TOP14,UBB,BAY,20130330,2013-03-30T17:30:00,FINISHED,39,13,,
TOP14,BAY,UBB,20121101,2012-11-01T13:30:00,FINISHED,22,11,,
TOP14,UBB,BAY,20120112,2012-01-12T19:15:00,FINISHED,6,12,,
TOP14,BAY,UBB,20120107,2012-01-07T13:15:00,FINISHED,20,27,,
TOP14,BAY,UBB,20111117,2011-11-17T19:30:00,FINISHED,20,3,,
TOP14,UBB,BAY,20110903,2011-09-03T18:45:00,FINISHED,18,6,,
TOP14,BAY,USAP,20260606,2026-06-06T19:05:00,FINISHED,52,7,,
TOP14,USAP,BAY,20250906,2025-09-06T13:00:00,FINISHED,19,26,,
TOP14,USAP,BAY,20250125,2025-01-25T15:00:00,FINISHED,16,11,,
TOP14,BAY,USAP,20240907,2024-09-07T12:30:00,FINISHED,21,19,,
TOP14,BAY,USAP,20240518,2024-05-18T15:00:00,FINISHED,23,20,,
TOP14,USAP,BAY,20231222,2023-12-22T18:00:00,FINISHED,36,10,,
TOP14,USAP,BAY,20230304,2023-03-04T16:15:00,FINISHED,34,27,,
TOP14,BAY,USAP,20221022,2022-10-22T15:00:00,FINISHED,24,20,,
TOP14,BAY,USAP,20171214,2017-12-14T19:45:00,FINISHED,12,30,,
TOP14,USAP,BAY,20170819,2017-08-19T18:45:00,FINISHED,66,6,,
TOP14,USAP,BAY,20160407,2016-04-07T18:45:00,FINISHED,23,10,,
TOP14,BAY,USAP,20151029,2015-10-29T19:45:00,FINISHED,17,14,,
TOP14,USAP,BAY,20140104,2014-01-04T17:30:00,FINISHED,20,8,,
TOP14,BAY,USAP,20130831,2013-08-31T18:30:00,FINISHED,31,20,,
TOP14,BAY,USAP,20130209,2013-02-09T14:00:00,FINISHED,13,10,,
TOP14,USAP,BAY,20120908,2012-09-08T16:30:00,FINISHED,18,13,,
TOP14,USAP,BAY,20120331,2012-03-31T12:15:00,FINISHED,47,9,,
TOP14,BAY,USAP,20111029,2011-10-29T12:15:00,FINISHED,18,16,,
TOP14,USAP,BAY,20110311,2011-03-11T19:45:00,FINISHED,25,19,,
TOP14,BAY,USAP,20100925,2010-09-25T14:25:00,FINISHED,25,26,,
TOP14,BAY,USAP,20100205,2010-02-05T19:45:00,FINISHED,13,30,,
TOP14,USAP,BAY,20090814,2009-08-14T12:30:00,FINISHED,28,20,,
TOP14,BAY,USAP,20090221,2009-02-21T15:30:00,FINISHED,19,13,,
TOP14,USAP,BAY,20080913,2008-09-13T12:30:00,FINISHED,38,10,,
TOP14,BAY,VAN,20250517,2025-05-17T14:30:00,FINISHED,38,32,,
TOP14,VAN,BAY,20241221,2024-12-21T15:30:00,FINISHED,21,27,,
TOP14,BAY,VAN,20220421,2022-04-21T18:45:00,FINISHED,22,17,,
TOP14,VAN,BAY,20210910,2021-09-10T18:45:00,FINISHED,18,26,,
TOP14,VAN,BAY,20190329,2019-03-29T19:00:00,FINISHED,23,18,,
TOP14,BAY,VAN,20181130,2018-11-30T19:00:00,FINISHED,16,14,,
TOP14,BAY,VAN,20180126,2018-01-26T19:00:00,FINISHED,34,14,,
TOP14,VAN,BAY,20170914,2017-09-14T18:45:00,FINISHED,38,22,,
TOP14,CAS,LAR,20260228,2026-02-28T20:00:00,FINISHED,26,31,,
TOP14,LAR,CAS,20251122,2025-11-22T15:35:00,FINISHED,17,19,,
TOP14,LAR,CAS,20250322,2025-03-22T13:30:00,FINISHED,12,12,,
TOP14,CAS,LAR,20241123,2024-11-23T15:30:00,FINISHED,28,24,,
TOP14,CAS,LAR,20240420,2024-04-20T13:00:00,FINISHED,25,24,,
TOP14,LAR,CAS,20231029,2023-10-29T17:10:00,FINISHED,24,27,,
TOP14,CAS,LAR,20230218,2023-02-18T16:00:00,FINISHED,17,32,,
TOP14,LAR,CAS,20221126,2022-11-26T14:00:00,FINISHED,53,7,,
TOP14,CAS,LAR,20220102,2022-01-02T17:00:00,FINISHED,31,30,,
TOP14,LAR,CAS,20211009,2021-10-09T13:00:00,FINISHED,29,10,,
TOP14,CAS,LAR,20210306,2021-03-06T16:00:00,FINISHED,22,15,,
TOP14,LAR,CAS,20201017,2020-10-17T13:30:00,FINISHED,62,3,,
TOP14,LAR,CAS,20191130,2019-11-30T17:00:00,FINISHED,22,13,,
TOP14,CAS,LAR,20190406,2019-04-06T18:45:00,FINISHED,25,11,,
TOP14,LAR,CAS,20181229,2018-12-29T17:30:00,FINISHED,53,27,,
TOP14,LAR,CAS,20180415,2018-04-15T10:30:00,FINISHED,18,26,,
TOP14,CAS,LAR,20171118,2017-11-18T17:00:00,FINISHED,31,15,,
TOP14,LAR,CAS,20170107,2017-01-07T19:45:00,FINISHED,22,8,,
TOP14,CAS,LAR,20160903,2016-09-03T16:30:00,FINISHED,18,26,,
TOP14,CAS,LAR,20160521,2016-05-21T13:00:00,FINISHED,67,20,,
TOP14,LAR,CAS,20160102,2016-01-02T14:00:00,FINISHED,25,21,,
TOP14,CAS,LAR,20150103,2015-01-03T14:00:00,FINISHED,30,15,,
TOP14,LAR,CAS,20140912,2014-09-12T18:00:00,FINISHED,41,16,,
TOP14,CAS,LAR,20101229,2010-12-29T18:00:00,FINISHED,25,10,,
TOP14,LAR,CAS,20100814,2010-08-14T18:45:00,FINISHED,22,17,,
TOP14,LOU,CAS,20260425,2026-04-25T14:35:00,FINISHED,26,21,,
TOP14,CAS,LOU,20251227,2025-12-27T15:00:00,FINISHED,36,22,,
TOP14,CAS,LOU,20250222,2025-02-22T13:30:00,FINISHED,30,25,,
TOP14,LOU,CAS,20240928,2024-09-28T14:30:00,FINISHED,40,38,,
TOP14,LOU,CAS,20240309,2024-03-09T16:00:00,FINISHED,34,19,,
TOP14,CAS,LOU,20231202,2023-12-02T16:00:00,FINISHED,29,14,,
TOP14,CAS,LOU,20230304,2023-03-04T16:15:00,FINISHED,27,22,,
TOP14,LOU,CAS,20221105,2022-11-05T16:00:00,FINISHED,26,20,,
TOP14,CAS,LOU,20220219,2022-02-19T16:00:00,FINISHED,19,17,,
TOP14,LOU,CAS,20211106,2021-11-06T13:45:00,FINISHED,30,23,,
TOP14,CAS,LOU,20210507,2021-05-07T18:45:00,FINISHED,37,29,,
TOP14,LOU,CAS,20210102,2021-01-02T17:15:00,FINISHED,14,15,,
TOP14,CAS,LOU,20191221,2019-12-21T14:35:00,FINISHED,29,12,,
TOP14,LOU,CAS,20190302,2019-03-02T19:45:00,FINISHED,15,23,,
TOP14,CAS,LOU,20180901,2018-09-01T16:00:00,FINISHED,19,16,,
TOP14,CAS,LOU,20180224,2018-02-24T17:00:00,FINISHED,33,22,,
TOP14,LOU,CAS,20170924,2017-09-24T10:30:00,FINISHED,31,12,,
TOP14,CAS,LOU,20170408,2017-04-08T16:30:00,FINISHED,16,17,,
TOP14,LOU,CAS,20161203,2016-12-03T17:30:00,FINISHED,19,23,,
TOP14,CAS,LOU,20150307,2015-03-07T17:30:00,FINISHED,23,20,,
TOP14,LOU,CAS,20140927,2014-09-27T16:30:00,FINISHED,28,18,,
TOP14,CAS,LOU,20120303,2012-03-03T19:45:00,FINISHED,6,6,,
TOP14,LOU,CAS,20110930,2011-09-30T18:00:00,FINISHED,16,18,,
TOP14,CAS,MHR,20260516,2026-05-16T14:35:00,FINISHED,33,36,,
TOP14,MHR,CAS,20251220,2025-12-20T15:35:00,FINISHED,33,31,,
TOP14,MHR,CAS,20250301,2025-03-01T15:30:00,FINISHED,21,17,,
TOP14,CAS,MHR,20241102,2024-11-02T15:30:00,FINISHED,30,26,,
TOP14,CAS,MHR,20240511,2024-05-11T15:00:00,FINISHED,27,26,,
TOP14,MHR,CAS,20231223,2023-12-23T13:00:00,FINISHED,30,21,,
TOP14,MHR,CAS,20230415,2023-04-15T15:00:00,FINISHED,19,28,,
TOP14,CAS,MHR,20221008,2022-10-08T13:00:00,FINISHED,26,13,,
TOP14,CAS,MHR,20220624,2022-06-24T18:45:00,FINISHED,10,29,,
TOP14,CAS,MHR,20220305,2022-03-05T14:00:00,FINISHED,25,9,,
TOP14,MHR,CAS,20211127,2021-11-27T14:00:00,FINISHED,25,24,,
TOP14,CAS,MHR,20210213,2021-02-13T16:00:00,FINISHED,48,17,,
TOP14,MHR,CAS,20210117,2021-01-17T13:45:00,FINISHED,19,21,,
TOP14,CAS,MHR,20190824,2019-08-24T16:00:00,FINISHED,26,25,,
TOP14,CAS,MHR,20190504,2019-05-04T16:00:00,FINISHED,9,12,,
TOP14,MHR,CAS,20180826,2018-08-26T15:05:00,FINISHED,20,25,,
TOP14,MHR,CAS,20180602,2018-06-02T18:45:00,FINISHED,13,29,,
TOP14,MHR,CAS,20180324,2018-03-24T19:50:00,FINISHED,45,7,,
TOP14,CAS,MHR,20170909,2017-09-09T18:45:00,FINISHED,17,22,,
TOP14,CAS,MHR,20170128,2017-01-28T17:30:00,FINISHED,38,25,,
TOP14,CAS,MHR,20161218,2016-12-18T13:00:00,FINISHED,29,23,,
TOP14,MHR,CAS,20161211,2016-12-11T13:00:00,FINISHED,32,14,,
TOP14,MHR,CAS,20161008,2016-10-08T16:30:00,FINISHED,28,19,,
TOP14,MHR,CAS,20160612,2016-06-12T14:15:00,FINISHED,28,9,,
TOP14,MHR,CAS,20160305,2016-03-05T19:45:00,FINISHED,22,19,,
TOP14,CAS,MHR,20151205,2015-12-05T17:30:00,FINISHED,34,19,,
TOP14,CAS,MHR,20141228,2014-12-28T16:00:00,FINISHED,27,9,,
TOP14,MHR,CAS,20140905,2014-09-05T18:45:00,FINISHED,43,10,,
TOP14,MHR,CAS,20140517,2014-05-17T14:30:00,FINISHED,19,22,,
TOP14,CAS,MHR,20140418,2014-04-18T18:45:00,FINISHED,22,15,,
TOP14,MHR,CAS,20131123,2013-11-23T13:15:00,FINISHED,16,20,,
TOP14,CAS,MHR,20130511,2013-05-11T12:40:00,FINISHED,25,12,,
TOP14,CAS,MHR,20130302,2013-03-02T17:30:00,FINISHED,26,20,,
TOP14,MHR,CAS,20120929,2012-09-29T16:30:00,FINISHED,19,12,,
TOP14,CAS,MHR,20120525,2012-05-25T19:00:00,FINISHED,31,15,,
TOP14,CAS,MHR,20120324,2012-03-24T13:15:00,FINISHED,27,18,,
TOP14,MHR,CAS,20111022,2011-10-22T12:15:00,FINISHED,16,21,,
TOP14,CAS,MHR,20110514,2011-05-14T14:25:00,FINISHED,17,18,,
TOP14,CAS,MHR,20110219,2011-02-19T13:30:00,FINISHED,43,29,,
TOP14,MHR,CAS,20100911,2010-09-11T12:30:00,FINISHED,23,12,,
TOP14,MHR,CAS,20100109,2010-01-09T13:30:00,FINISHED,15,0,,
TOP14,CAS,MHR,20090906,2009-09-06T13:00:00,FINISHED,33,18,,
TOP14,MHR,CAS,20090404,2009-04-04T12:30:00,FINISHED,21,23,,
TOP14,CAS,MHR,20081101,2008-11-01T13:30:00,FINISHED,28,31,,
TOP14,PAU,CAS,20260509,2026-05-09T12:30:00,FINISHED,27,15,,
TOP14,CAS,PAU,20250906,2025-09-06T15:00:00,FINISHED,15,17,,
TOP14,CAS,PAU,20250104,2025-01-04T15:30:00,FINISHED,24,19,,
TOP14,PAU,CAS,20241012,2024-10-12T14:30:00,FINISHED,33,26,,
TOP14,PAU,CAS,20240203,2024-02-03T16:00:00,FINISHED,33,44,,
TOP14,CAS,PAU,20230819,2023-08-19T16:10:00,FINISHED,24,23,,
TOP14,PAU,CAS,20230506,2023-05-06T15:00:00,FINISHED,40,3,,
TOP14,CAS,PAU,20221204,2022-12-04T13:00:00,FINISHED,26,22,,
TOP14,PAU,CAS,20220605,2022-06-05T19:05:00,FINISHED,16,26,,
TOP14,CAS,PAU,20210904,2021-09-04T14:05:00,FINISHED,16,12,,
TOP14,CAS,PAU,20210327,2021-03-27T16:30:00,FINISHED,38,33,,
TOP14,PAU,CAS,20201206,2020-12-06T17:00:00,FINISHED,13,17,,
TOP14,CAS,PAU,20200222,2020-02-22T19:30:00,FINISHED,26,16,,
TOP14,PAU,CAS,20191019,2019-10-19T16:00:00,FINISHED,37,24,,
TOP14,PAU,CAS,20190216,2019-02-16T17:00:00,FINISHED,9,14,,
TOP14,CAS,PAU,20181103,2018-11-03T17:45:00,FINISHED,37,10,,
TOP14,CAS,PAU,20180303,2018-03-03T17:00:00,FINISHED,27,29,,
TOP14,PAU,CAS,20170916,2017-09-16T16:00:00,FINISHED,28,13,,
TOP14,PAU,CAS,20170312,2017-03-12T11:30:00,FINISHED,18,12,,
TOP14,CAS,PAU,20160820,2016-08-20T18:45:00,FINISHED,28,11,,
TOP14,CAS,PAU,20160430,2016-04-30T16:30:00,FINISHED,37,6,,
TOP14,PAU,CAS,20160319,2016-03-19T17:00:00,FINISHED,21,16,,
TOP14,CAS,PAU,20160122,2016-01-22T18:00:00,FINISHED,24,7,,
TOP14,PAU,CAS,20160109,2016-01-09T20:00:00,FINISHED,21,30,,
TOP14,RAC,CAS,20260321,2026-03-21T15:35:00,FINISHED,52,21,,
TOP14,CAS,RAC,20251004,2025-10-04T14:35:00,FINISHED,20,16,,
TOP14,RAC,CAS,20250125,2025-01-25T15:00:00,FINISHED,20,27,,
TOP14,CAS,RAC,20240907,2024-09-07T14:30:00,FINISHED,31,28,,
TOP14,CAS,RAC,20240323,2024-03-23T16:00:00,FINISHED,21,23,,
TOP14,RAC,CAS,20240106,2024-01-06T16:00:00,FINISHED,34,30,,
TOP14,CAS,RAC,20221231,2022-12-31T16:00:00,FINISHED,26,26,,
TOP14,RAC,CAS,20220903,2022-09-03T13:00:00,FINISHED,25,19,,
TOP14,RAC,CAS,20220226,2022-02-26T16:15:00,FINISHED,45,25,,
TOP14,CAS,RAC,20211204,2021-12-04T14:00:00,FINISHED,25,3,,
TOP14,RAC,CAS,20210219,2021-02-19T19:45:00,FINISHED,23,20,,
TOP14,CAS,RAC,20201031,2020-10-31T17:15:00,FINISHED,28,26,,
TOP14,CAS,RAC,20200125,2020-01-25T17:00:00,FINISHED,0,27,,
TOP14,RAC,CAS,20190901,2019-09-01T10:30:00,FINISHED,23,14,,
TOP14,CAS,RAC,20190224,2019-02-24T11:30:00,FINISHED,18,9,,
TOP14,RAC,CAS,20180922,2018-09-22T18:45:00,FINISHED,27,11,,
TOP14,RAC,CAS,20180526,2018-05-26T14:45:00,FINISHED,14,19,,
TOP14,CAS,RAC,20180127,2018-01-27T19:45:00,FINISHED,13,18,,
TOP14,RAC,CAS,20171216,2017-12-16T15:15:00,FINISHED,29,7,,
TOP14,CAS,RAC,20171209,2017-12-09T17:30:00,FINISHED,16,13,,
TOP14,RAC,CAS,20170826,2017-08-26T16:00:00,FINISHED,25,21,,
TOP14,RAC,CAS,20161223,2016-12-23T18:00:00,FINISHED,23,10,,
TOP14,CAS,RAC,20160924,2016-09-24T12:45:00,FINISHED,31,23,,
TOP14,RAC,CAS,20160227,2016-02-27T19:45:00,FINISHED,9,13,,
TOP14,CAS,RAC,20151108,2015-11-08T11:15:00,FINISHED,34,8,,
TOP14,RAC,CAS,20150523,2015-05-23T14:15:00,FINISHED,53,10,,
TOP14,CAS,RAC,20141129,2014-11-29T17:30:00,FINISHED,9,14,,
TOP14,RAC,CAS,20140301,2014-03-01T17:30:00,FINISHED,25,15,,
TOP14,CAS,RAC,20130928,2013-09-28T16:30:00,FINISHED,19,15,,
TOP14,RAC,CAS,20130504,2013-05-04T12:45:00,FINISHED,29,28,,
TOP14,CAS,RAC,20121222,2012-12-22T17:30:00,FINISHED,31,10,,
TOP14,RAC,CAS,20120330,2012-03-30T18:45:00,FINISHED,27,16,,
TOP14,CAS,RAC,20111028,2011-10-28T18:45:00,FINISHED,19,23,,
TOP14,RAC,CAS,20110212,2011-02-12T13:00:00,FINISHED,20,13,,
TOP14,CAS,RAC,20100905,2010-09-05T13:00:00,FINISHED,31,25,,
TOP14,RAC,CAS,20100220,2010-02-20T13:15:00,FINISHED,24,24,,
TOP14,CAS,RAC,20090920,2009-09-20T12:30:00,FINISHED,9,6,,
TOP14,CAS,TOL,20260606,2026-06-06T19:05:00,FINISHED,38,21,,
TOP14,TOL,CAS,20250913,2025-09-13T19:00:00,FINISHED,16,12,,
TOP14,TOL,CAS,20250614,2025-06-14T19:05:00,FINISHED,52,23,,
TOP14,CAS,TOL,20250329,2025-03-29T20:05:00,FINISHED,28,26,,
TOP14,TOL,CAS,20240914,2024-09-14T12:30:00,FINISHED,30,28,,
TOP14,CAS,TOL,20240218,2024-02-18T20:05:00,FINISHED,25,17,,
TOP14,TOL,CAS,20231125,2023-11-25T14:00:00,FINISHED,41,19,,
TOP14,CAS,TOL,20230422,2023-04-22T15:00:00,FINISHED,31,18,,
TOP14,TOL,CAS,20221022,2022-10-22T15:00:00,FINISHED,28,20,,
TOP14,TOL,CAS,20220205,2022-02-05T20:05:00,FINISHED,10,22,,
TOP14,CAS,TOL,20211002,2021-10-02T19:05:00,FINISHED,27,16,,
TOP14,CAS,TOL,20210605,2021-06-05T19:05:00,FINISHED,46,24,,
TOP14,TOL,CAS,20201023,2020-10-23T18:45:00,FINISHED,19,6,,
TOP14,TOL,CAS,20200105,2020-01-05T17:00:00,FINISHED,43,3,,
TOP14,CAS,TOL,20190525,2019-05-25T14:15:00,FINISHED,16,25,,
TOP14,TOL,CAS,20180909,2018-09-09T14:50:00,FINISHED,28,27,,
TOP14,TOL,CAS,20180428,2018-04-28T12:45:00,FINISHED,59,13,,
TOP14,CAS,TOL,20171125,2017-11-25T13:45:00,FINISHED,20,19,,
TOP14,TOL,CAS,20170519,2017-05-19T19:00:00,FINISHED,26,22,,
TOP14,TOL,CAS,20170415,2017-04-15T12:45:00,FINISHED,23,14,,
TOP14,CAS,TOL,20161119,2016-11-19T13:45:00,FINISHED,34,17,,
TOP14,TOL,CAS,20160508,2016-05-08T19:00:00,FINISHED,17,7,,
TOP14,CAS,TOL,20150830,2015-08-30T15:00:00,FINISHED,24,9,,
TOP14,TOL,CAS,20150509,2015-05-09T12:45:00,FINISHED,37,21,,
TOP14,CAS,TOL,20141108,2014-11-08T13:45:00,FINISHED,22,14,,
TOP14,TOL,CAS,20140531,2014-05-31T19:00:00,FINISHED,18,10,,
TOP14,TOL,CAS,20140215,2014-02-15T13:55:00,FINISHED,19,13,,
TOP14,CAS,TOL,20130914,2013-09-14T12:55:00,FINISHED,22,15,,
TOP14,TOL,CAS,20130601,2013-06-01T19:00:00,FINISHED,14,19,,
TOP14,CAS,TOL,20130222,2013-02-22T19:50:00,FINISHED,25,20,,
TOP14,TOL,CAS,20120922,2012-09-22T13:00:00,FINISHED,33,12,,
TOP14,TOL,CAS,20120421,2012-04-21T15:55:00,FINISHED,25,25,,
TOP14,CAS,TOL,20111126,2011-11-26T15:15:00,FINISHED,22,22,,
TOP14,CAS,TOL,20110325,2011-03-25T18:15:00,FINISHED,18,12,,
TOP14,TOL,CAS,20101001,2010-10-01T18:45:00,FINISHED,22,15,,
TOP14,TOL,CAS,20100312,2010-03-12T18:00:00,FINISHED,19,6,,
TOP14,CAS,TOL,20091003,2009-10-03T12:30:00,FINISHED,21,19,,
TOP14,CAS,TOL,20090327,2009-03-27T19:35:00,FINISHED,25,9,,
TOP14,TOL,CAS,20081025,2008-10-25T18:30:00,FINISHED,17,21,,
TOP14,CAS,TOU,20260418,2026-04-18T19:00:00,FINISHED,25,42,,
TOP14,TOU,CAS,20250927,2025-09-27T19:00:00,FINISHED,59,12,,
TOP14,TOU,CAS,20250426,2025-04-26T12:30:00,FINISHED,52,6,,
TOP14,CAS,TOU,20241005,2024-10-05T19:05:00,FINISHED,28,23,,
TOP14,TOU,CAS,20240302,2024-03-02T14:00:00,FINISHED,33,6,,
TOP14,CAS,TOU,20231118,2023-11-18T20:05:00,FINISHED,31,23,,
TOP14,CAS,TOU,20230325,2023-03-25T14:00:00,FINISHED,27,17,,
TOP14,TOU,CAS,20221223,2022-12-23T20:00:00,FINISHED,22,18,,
TOP14,CAS,TOU,20220617,2022-06-17T19:05:00,FINISHED,24,18,,
TOP14,CAS,TOU,20220402,2022-04-02T13:00:00,FINISHED,19,13,,
TOP14,TOU,CAS,20211023,2021-10-23T19:00:00,FINISHED,41,0,,
TOP14,CAS,TOU,20210417,2021-04-17T12:45:00,FINISHED,26,24,,
TOP14,TOU,CAS,20201107,2020-11-07T14:15:00,FINISHED,16,16,,
TOP14,TOU,CAS,20191012,2019-10-12T15:30:00,FINISHED,36,15,,
TOP14,CAS,TOU,20190427,2019-04-27T14:45:00,FINISHED,20,21,,
TOP14,TOU,CAS,20180929,2018-09-29T13:10:00,FINISHED,22,26,,
TOP14,TOU,CAS,20180519,2018-05-19T14:15:00,FINISHED,11,23,,
TOP14,CAS,TOU,20180407,2018-04-07T12:45:00,FINISHED,28,23,,
TOP14,TOU,CAS,20171202,2017-12-02T17:00:00,FINISHED,31,41,,
TOP14,CAS,TOU,20170429,2017-04-29T12:45:00,FINISHED,52,7,,
TOP14,TOU,CAS,20161105,2016-11-05T17:30:00,FINISHED,16,15,,
TOP14,CAS,TOU,20160402,2016-04-02T12:45:00,FINISHED,15,9,,
